12146661690, 1988723209
12146661690, 1988723209
12146661690, 1988723209
12146661690, 1988723209
12146661690, 1988723209
12146661690, 1988723209
12146661690, 1988723209
12146661690, 1988723209
12146661690, 1988723209
12146661690, 1988723209
12146661690, 1988723209
 9615696515, 4527566126
14148847195, 3610788950
13449801403, 2461259595
10571383251, 8378664381
 9095351344, 4869401754
 7848189735, 1276832735
15388205351, 2319610955
15919081925, 6656298372
11849154890, 4072773149
13231073279, 5405722380
 8727279733,12242952037
 9484124807, 1481074395
 7713193679, 8882666056
10504052431, 4051547087
12697050525, 4708631965
12664855900,67297527967
14918125528,11280727166
13545950856, 4522575692
10635942085, 1519917881
14836411885, 3938482016
 9334742687, 4194811769
 6003790582, 5447263274
17756764998, 1863095058
 9949682364,64136146063
 8082019056, 8972371523
13332946061, 3219895052
14279119062, 7915922989
13152968880, 4274274056
12338192391, 2408188740
 6181589501, 2580639189
16894522763,  776986445
11539635119,  254154915
18809907947,10750289239
10259162750, 3557786445
15638158911,68203552275
 5007854587,  859864894
 9130834110, 2837085414
13477657486, 2358849675
11269525630, 1082619512
11662841685,  396950394
13116600506, 4379129616
 9578486772, 6145835702
15370536085, 3146043450
10517949648, 3175806441
 9924490554, 2688153198
11571137342, 5682500564
16485153531, 2060251554
14443453528, 8581400162
11534930860, 1399004779
11814323720, 2141888475
 1105812894, 7284187774
17423120541, 4916443473
11116116221, 5715977133
10944834241, 6946909645
  796374413, 7277734140
16049486576,65113110223
 8527792731, 4657359352
13427458098, 3923155633
 9212259217,68589918010
12605572887, 4682761622
15978929624, 4758114515
13760138596, 1233564777
 4735492657, 5536057642
 9423547231, 5621693975
 5551460437,68309046731
12482713846,66701454749
14017225753, 5929365006
16283276403, 2138722295
17071908130, 4306435091
16268503609, 4607517555
 6979481822,10206138006
12012650882, 3998577028
14561998845, 2561812367
12287824021, 7024323560
 6069859225, 8810382050
14337070729, 3684641267
 9950037715,64222390506
 9643568923, 7208036017
 9600032341, 1522319150
 8381946187, 2659515209
10598459653,67790829400
15739578564, 4646509912
 9963585038, 5811145238
15605367763, 1553602670
 6548416598, 2566390409
13246241457,66272405231
15580447688, 3388157278
12423051078, 5292025945
 9707492146, 5478512002
13556224571, 2107096124
10862145100,67550954694
13551364785,67607772760
12763995233, 3439832364
10112135164, 2876917612
12573580127,  465099875
13235740000, 3398331235
11264563186, 1138550343
 8610706870,67751734054
14493723076,65667036799
16014787382, 4089066010
 8877159754, 4004376142
 8373117058,67005308472
12205578628, 7217841129
13575088935,67151437508
 7900343928,   17457844
10721364185, 5522854576
 9269033741, 2530065870
14165720742,65380328487
14246598578, 5773416150
 8319313417, 4978759246
12140483075,10133673250
15756485084,67039656563
17325247444, 4129596516
11497937846, 1347897201
 5171067106, 2068301247
11326428701, 2259124122
19331039004, 8146919620
15516834924, 6538569782
 9918874599, 4872895731
17155897880,  922097491
10396376534, 6646390532
12275858641, 3688531371
13604002422, 3242099335
11708031142, 7697352309
16938456329, 4827643628
 9977118656, 4636985480
 9850904041, 8954768324
15764771517, 1743348700
12833258036,10026312151
10880254020, 5894299017
12612842601, 1291687728
10404496997, 5471303113
 8685241540, 2632300031
19975103360, 7096898334
 5723290451, 3711782882
 7758792908, 4735240265
11305255949, 4147694579
11771315817, 5004315301
12976897116,66031857241
14501536553,  914403469
17497100402, 3161185626
10232097599, 8675387600
 5042220544, 1768086561
10117122758, 8476216266
15062043434,  519503770
14947880851,  407881317
14349122664, 5775985440
14275996888,  398868254
12232226629, 3497751919
 7460447723,66278697438
11476978784, 1284669537
14142728933, 1989412375
13330093804, 2413079913
11522720625, 4591186572
 6458349510, 1000259419
16614387828, 3879205138
14491995282, 4393110872
11964275673, 4860749003
 8199215764,68128174103
14949585758, 8397121884
12224798471, 3703042340
10191520473, 6655028595
 9302462192, 5807705410
 7328136571, 7508958656
 9093179180, 3985449492
14478164797, 5524807724
11164932923, 5241742959
 9338050356, 6870576631
14638221561, 4926818066
14833181735,68224605264
17864089708,  733622440
11301899190, 3320959258
11731121056, 7958412068
15352431756, 1377188888
 3241672395, 2638914431
12675115145, 6223594713
11998427779, 6229772019
11613731267, 6716895758
11696107804, 3054701320
 8726497228, 3600578829
13980573063,  608681092
15817110640, 4631577248
12311467849, 2050916084
 6718756862,67680666325
 7246272999, 7555534218
 7472207067, 1111067484
16998246853,10180032964
 9786248811, 4040205009
14656230411, 6519500554
13208206008, 6531183766
12031567968, 3249919065
12883461108,10749735834
18150343963,  797310543
11490733182, 2693851191
 8473913088, 7496157659
15780514270, 6055195859
13545124007, 4022495707
13703678364, 6910151153
14256584981,67529212088
11617666227, 9432297956
14068720512, 5990034096
10841654798, 6732013884
17384104128, 2260042777
14244080032, 5781654794
12160789213, 9064802821
15317870087, 3414919527
10542789905,  364555222
 5271724203, 5426447753
13740272811, 3478260985
10815049972,64394447034
13841922162,63773118742
13598883222,10693950674
 8604625572, 3310166112
13624298241, 5501634658
11147574282,  194493667
10508022833, 9338706906
10096197403, 3359171002
15311013120, 8029084082
 5802515748, 5184401883
11365354744,65669423978
 9198130197,68641521789
10958001785, 4894415740
 9395387457,66542641017
10549541803, 1280132841
14939099228, 3171540925
11381848278, 9399527414
14923354785, 8535298642
14191474074, 4261089302
15728516464, 2235994441
14262425700, 6818921710
13101382286, 7029394563
20326218355, 3056389332
11854844636, 6546626956
15556119130, 5462691421
 9930542329, 5754238183
14811217818, 2562813596
10612416522, 2892521425
12470110044,  828181967
15958747841,  226550998
13330690536, 6056354849
15275650690, 1135990202
10595389721, 2520783523
13843959105, 4994310837
 7429487401,66785397343
11514393436, 3732165920
 8766722432, 3202062567
 8302860020, 4712758502
13472965373, 2116883108
 8110106937, 2789694651
 9866172041,10175214811
 9457094996, 2531845973
16139879756, 6467256959
19650169449, 1634967955
14246509282, 4673260429
15792515779, 4976133248
 6020342909, 6406898173
 9169311292, 3921807999
19151066930, 4722867861
10026516901, 6429976597
 7504093869, 9587395151
17138963866, 2066636224
14017692286, 4226744444
 8926672849, 1055019760
11317238273, 3781578825
13386693094, 8064937039
16126700913,64128013299
16062861072, 3172360997
12207255899, 4643041109
15475479080, 1631197143
16485171172, 8790848059
 9276809282, 4158283532
11190365983, 2234361912
10368148536, 8564747880
16120197088, 6201179461
12310496362, 8806946366
12080191208, 9511533077
12856050763,10457008754
10177474372, 2032690242
17607870830,66987016663
17299845507, 6001401926
19520241795, 2531235955
 7575015866,65813380418
10187997580, 5867625071
15077920465, 2847599368
16342260289, 1080847651
14200542614,68620057876
10316711480, 3025177586
16925442804, 3011439591
 8306870126, 9088880283
12839918720, 3882205950
11056128425, 1405205691
 9602976130, 2866185058
12120935369, 1258392257
11352504497,12721211356
14946900025, 5601737842
10594722085, 5421439836
11197592309,67135208710
11135695694,  965482403
14964917293, 3087839617
11458855806, 4037514089
12779053297, 3572201034
11355730321, 2167317093
18480561487, 1192154375
12801700184, 3005833022
14623322626,65269722653
 9155933477, 1905762580
 8475467299, 1504209765
12861905772,68426478039
 9513894148, 4856134824
14145322489, 1296272503
13626545036, 4404223048
14811176205,67988080823
 8600895574, 3860176042
 7302839857, 2872486854
 9484655329, 5148191173
 8855031541, 4664873945
12399724669, 1357957897
11335610592, 7458612529
13349560248, 5994193322
11069903888, 4998444088
 9978675043,  525894056
12309417607, 3584645804
17479399157,67141454936
11302184475,66689439490
 7927151705, 5509590915
 5914448927, 3526407821
13831884241, 2921026212
22384505055, 4497592670
10939434179, 1446459491
15007116823, 4926889387
 4168825035, 8929872072
11602677636,66612853429
14796590412, 4633620615
 9996250160, 8473660566
 7394296445, 6158392576
18630872986, 4445300297
10578318833, 1015246181
17233580854, 8364159492
12026971092,  443847171
17053649890, 6394121669
68211853094, 3311216800
 8324910259,  875510929
 9179556829, 3252263382
16804868336, 5606419022
 8710451228, 3086442387
13861137953,63673424578
11475066577,10969050029
14039412795, 1805938638
 8129134215,  474117696
 9561547631, 3684726302
19836964857, 7689451620
11826437661,68646943020
10600566198, 3027163614
14398442556, 5731983441
16149639082, 2236108912
14170880312, 3405129950
14629676462, 3386170418
 8432543042, 5844686428
11542768575,66498841556
11869894175,68125964869
13595263770, 4011065400
 4894956315,65493322118
15073776412,  112772035
 7363942738, 4026250805
17487462421, 1658400938
15368581866, 1944982678
 6723673237, 1628236351
11271340012, 3343572530
14486215380, 9724249658
12590433979,67381876667
 9282644435, 6394060766
18702451266, 6687993535
17808708625, 6725892004
 7346815641, 5102384583
 8384083067, 5359731709
 7804040789,  867585736
12906711104,65135342724
 9061264544, 2145025197
13031192988,68600045882
13802478138, 3509361156
 6759785484, 3539608772
14449463047, 4427433318
13022466847, 3284216326
 5705187689, 1707152661
14395736348, 2023619389
10084908678, 1593545951
10503139302, 6737077112
 8985562931,67674208533
12239530220,  202620354
15330408319, 6309441068
12237249369, 2243494976
 9915346422, 8891203535
13095237759, 1376438194
10821049224, 5579078128
11982825806, 7729538510
14625214177, 2154002755
11278216559, 4844851115
12521208698, 7394068213
14798023922, 6893344415
 7631704833, 1156301064
14725064285, 7568635909
17889734156, 3148974954
 9556248809, 3873630921
10832195018, 6562221177
15448018538, 4273988200
12542293618, 8392774887
12418915837, 2584394847
15361023287, 1802510469
10135638828,68468288148
12426950145, 6215576518
 1727174393, 2309253079
16085319686, 3202070951
16240939551,68251252391
11383625557, 7135491090
14755183421, 7565568008
12558920109, 4097228185
12994724113,  660797913
10840779613, 3623461116
 9501712097, 3377127302
12854510832,67521163155
 6548938418,68579903742
12447014904, 2273805895
14953357778, 9222432584
14924146224,67568753994
13769477424,65053268798
17762006727, 8085088545
 8812562550, 5530759893
10876273498, 5275294611
10570270687, 1776934487
16299621831,  476012400
10430912213,  124612777
16876204580, 5180579539
10522917341, 6584410844
12387317816, 4680193538
 9363740311,68126884348
19150089119, 1444693265
13683130006, 3333590966
 6215327678, 6411120318
 9934666634, 4339766894
17780397482,66093778192
10141719458,66801614754
 7823549829, 8773982440
12099295905,  629022244
10404382136, 8593621078
 3648763399, 9125816926
 6580308931, 6864620644
 9709849555, 4943221740
 6546131052, 6227146821
 9839735614,65896222794
 9210698265,   30793522
16226806267,68473941986
12909003448, 1529304069
12176327041, 4603859819
 8896250761, 3071196915
 9848916025,  813065507
19732857472, 5779431336
16741134852, 5669736450
13251707189,  885686606
 9177948736, 2749555733
18710482093, 4170848932
10352037824,14368124931
 7688406138, 3507205133
 9823979227, 3596021167
13173745519,68154132678
12950401490,67731733831
17000416789, 1565001779
15193486001, 1937740516
12105216072, 1372967052
13008982704, 3512364957
15921199252, 4648714822
11006776585,  764697709
18607335426, 3760003579
18205829742, 6746366037
19888130962, 3972558987
 8751526859,11250270295
14619981292, 8922972740
11976908270, 1454719659
 7632129233, 3340870794
15203722951, 1765453306
