17209,-18813,32757,29074,19164,30381,29314,20944,30001,-4928,29979,31624,17709,32126,1135,-14156,30963,29657,29925,26492,32518,20339,32763,3171,6372,1340,17059,-8136,12054,17587,23875,20421,27884,26829,832,15114,-26579,-12277,14642,-25200,13177,32395,-13228,-8579,-27570,-6450,-32748,29552,10723,-13935,13348,-19284,-4033,25691,-527,-32614,-32142,-32740,27977,-31741,-30470,-27648,-22443,25626,
32648,26290,-23285,16860,28410,11613,32726,4592,4756,31011,16532,27321,24056,31202,26817,30193,32720,22470,30347,3799,27795,30760,7146,32634,19357,15821,31608,16139,23955,-3517,-10218,29984,-2793,19558,23054,-28097,-16326,-30640,-1651,32444,-32420,-10585,28291,18090,22248,-10007,18830,-12731,1769,-23849,12360,-32547,17353,11291,-31979,-2955,26439,28695,-8640,28517,-22357,-32578,-31134,13216,
31439,25344,25589,3844,11600,16292,32284,29350,32759,13647,12227,28519,-32128,32761,27685,21594,31267,32602,29945,7616,30187,30627,30025,21707,32485,30916,32759,24349,8235,32284,27191,29659,9235,-20770,20467,32541,30645,-28430,5605,14570,763,-29790,30401,-16136,-6440,-633,17528,-24645,9803,3292,13303,-31870,12745,11649,13123,-24546,-4294,-10858,725,-21928,-31716,5608,18285,-13930,
18451,13081,32175,7278,-134,31141,29272,30976,31785,15625,19583,22551,-12656,31903,14425,30759,30401,20686,32757,32405,32766,30754,29017,32765,19921,21628,13778,31616,13415,738,13652,31923,27079,30043,6201,31949,-32767,10196,14726,10687,-7962,28802,-26272,23772,-30224,7476,29421,-11294,12227,-25412,833,-4862,315,11308,-15221,-391,-26017,24616,29730,8610,-29895,32759,-29788,-7389,
30848,30457,32099,32676,31921,32712,31367,31375,23627,31489,30309,-31268,-31738,21258,-20066,27684,-4091,18804,27585,31415,9359,28101,8431,32603,31028,32763,31105,22417,-12409,-4470,19733,26077,-11051,12087,-6587,2450,-7400,1898,9479,9452,22704,-9062,12453,-9797,8151,-24936,25905,-17529,-32511,-26835,-17686,9317,31402,16853,-31664,3278,-10534,-531,10303,-23899,-30327,-32461,26159,-19841,
32694,23004,30306,22713,23306,27149,12374,-13632,26180,21666,12293,31907,32761,27766,26585,14388,31124,28365,8538,12875,29790,8968,32070,29800,29546,25685,31633,-15611,-19300,32119,15363,-6797,2200,23335,-12459,23618,-23034,-18347,-30341,29797,19706,24582,-30374,-7459,-633,-17399,19156,29439,10245,16406,-31636,30132,13648,-31516,6725,-13626,-14168,20347,8546,-28810,-26480,-6486,28943,-32055,
32600,19257,17404,23297,20317,23787,-17885,-32119,14814,21911,28329,29127,11322,32508,3745,26637,10272,2880,31170,22659,10482,19722,24464,32251,-29449,29455,13511,-16420,19016,29853,32537,22644,-3310,26512,27763,23043,-25708,22536,-27456,-6484,-29227,-24364,16466,15011,30749,4118,-32553,19084,-31116,32641,-10105,23670,31046,-26167,-21800,-5796,-14369,14357,-29852,28356,26685,-13510,3881,23684,
20542,27116,16306,22709,32699,31811,32509,8321,27030,26864,-1485,30622,29419,30615,-26255,31658,32488,9674,-12657,3959,24176,30487,24621,29808,32729,32213,19905,32349,25044,32361,30853,29300,-25529,-18396,28422,-23622,2118,7860,4106,-31693,18522,18762,-32734,-11663,-14431,-11679,-19605,8455,4267,-31307,30224,-32527,22118,-12011,21622,-13607,-1597,6000,-26029,-5221,21130,-5144,11035,14670,
28497,28162,8560,27269,29830,32756,11163,32599,32261,-16088,29739,6197,28114,32235,30677,26181,-24355,28350,31423,32677,21036,30792,27821,-23263,-23423,32582,28473,19266,-23461,17725,-32665,26824,-16175,16751,-31629,-18169,13561,-869,30807,3317,5738,28546,-13759,32176,-16832,-5883,-11516,-19703,21921,-16431,9290,-2434,-25124,-11204,-17312,23077,22914,-3485,-16217,26505,22876,-27560,-2586,-18819,
30476,10459,-1554,19711,-5701,31953,11295,29170,18411,23565,30315,10000,24081,26868,18639,32013,25227,10594,6670,32649,-9789,7749,32348,5914,32535,20385,16399,31888,9177,27894,9038,-19369,-12037,-31053,32731,-26176,-32268,7260,30759,14927,-27106,22768,-12437,-31204,-22221,18757,26949,6990,20911,31008,-32081,2788,-31271,-31838,5224,32229,-3892,25654,28369,-7540,31456,17194,31496,26430,
32763,29975,22540,-1646,-27975,-15994,23168,-13091,32697,29819,31946,15105,11484,6912,12640,-11104,23693,21913,-13774,29709,31504,7406,31896,30844,27695,23154,32754,2818,5017,-10328,-21046,27994,-554,13236,23783,32726,-17062,28599,23172,30039,-2147,13583,-7289,29078,30689,-32030,-30231,30829,-22635,-24362,-29732,-13823,-9013,-31919,7505,-11062,-17513,-23186,-946,32646,-32381,-31097,25115,-17030,
