7180,30779,29190,20143,20319,2883,11903,21450,15308,25317,32674,25318,30889,30979,10728,-1121,28570,22295,16316,29002,29233,31310,32405,28411,32705,32577,24312,19488,32514,25026,32029,32767,-31971,11241,14887,-25845,25707,-32640,30529,-24770,-28972,-20803,-2469,20801,-10936,10678,30961,32748,16046,-24013,28416,-15250,14804,-9662,4862,-16325,-2019,-3529,-21969,-26342,-4068,-21152,6919,118,
-32581,31313,11480,32048,-8577,32736,22789,32296,31928,30979,29166,5782,19698,-2115,15525,7204,31685,32108,8033,31840,25940,-4903,1274,32503,12548,27460,23101,14282,29979,-2654,-19357,17838,3488,-9654,-30691,-6827,-31625,-1435,23545,-5539,7368,10676,-14934,-32253,-26185,-32699,28856,31966,8353,6541,31767,7739,-20020,-32398,32743,4153,30270,-17879,23239,29491,-13228,32660,-26439,27487,
24518,32759,32696,-4185,32695,18770,16210,32167,14894,-23378,-18864,4748,32767,-10805,32748,29528,-12508,17509,28479,23335,-4772,32218,28241,-16909,18102,28344,-12596,19741,20891,31866,10299,29080,21739,749,2167,-32499,2185,26858,28477,-6242,29187,22960,26793,32422,174,-30935,-1141,-14206,30286,-27697,-16206,23004,-32418,5977,16617,28067,27313,16441,-30249,-26153,25244,7632,31107,-15101,
32702,31649,26039,26903,32747,-5461,24001,21234,32413,29031,22596,20526,13709,32741,28693,32304,5365,26798,32758,19739,3280,31668,23758,28083,11304,13326,-12298,32766,27655,32391,-14368,28451,-2064,-8487,19892,18707,1162,32309,-22308,-24956,4805,-15196,23730,-25542,29762,-1323,-15824,5492,32325,-18856,796,26154,32603,-8415,-22566,16883,-30756,29935,-30372,324,17575,-4953,29449,-16256,
24748,-5847,31030,32540,-19996,29782,19423,32234,-21726,26136,24714,32744,29820,25121,11136,14261,28806,25907,32337,27262,25185,7023,30803,25984,29759,21419,-1752,31405,30479,32370,32743,31355,21476,-32242,10527,-3851,25959,-13666,-26390,5887,24529,19764,21516,1237,13581,21039,-30817,-29501,15618,-20063,-5297,18180,20962,-32006,11174,-19963,-13715,24798,32721,9350,12029,-5087,-1274,-9516,
32082,31440,15368,25080,32689,-1851,9737,9817,-30319,16745,17550,30626,32232,32302,32538,30171,32655,22036,26939,6280,28586,13162,25108,21141,21994,19178,32402,21129,31519,16639,17743,32346,-6669,-9233,28940,21088,-2266,-32715,-31287,31262,12428,-28166,-27671,-11652,5899,5505,3874,12782,2711,-24251,-18655,32160,-16016,-30008,-21054,-25035,-24289,26569,-4877,25045,-8959,28228,27548,-5238,
32515,22081,17536,31583,28640,32315,28788,31739,32455,7509,29730,32402,25937,884,18807,24218,731,30452,31565,-9068,32557,23706,-14209,31837,32240,2117,-12684,30216,30780,30994,23811,17051,-4057,-24210,27680,8729,-15919,5425,15651,-8144,4517,31895,13778,4882,20025,-32756,26833,22072,-32759,12098,8794,31488,3707,-22621,29526,-7753,5856,32699,-30213,-12677,11239,10633,-22511,27982,
2654,18274,26068,28845,31861,30475,-30753,32084,-10812,18546,28434,-11963,27332,622,30882,20367,-9444,14413,30683,-10521,31906,31746,-7243,-170,12895,31349,-3771,28141,31387,29128,27115,32763,32660,-27199,-19854,15545,7655,12040,11313,-6656,-30932,-27013,16285,-30506,18073,-32762,-10956,25668,31377,-29427,11501,-31033,-7464,-8116,-31957,-32767,30123,9537,-32550,16786,-9411,15009,18397,520,
5277,13193,31691,2869,31783,31927,24470,-19324,30609,32056,15089,1536,-1495,21202,32277,1296,32474,25740,30755,-6763,3566,-2552,25896,-8264,32716,11748,32644,-6475,32202,-16273,-17194,29024,32340,-29994,8330,-32642,7973,-7373,21792,-26463,-11696,6789,-29086,32731,-32733,24983,-5650,-32742,4378,20277,-11307,-32062,-32573,-32668,-20077,31708,1833,30589,-2844,32121,6062,-28441,27893,-15208,
5013,28213,19210,17142,32687,13417,23454,23421,21672,26695,31936,28007,32762,32422,26739,28683,812,22939,32481,19782,-31672,32226,23491,32086,-16543,32765,31232,-10763,27470,32273,8394,26386,32382,-16665,-26546,-27926,2293,-29894,-22882,-22916,-24577,-19001,-7336,17010,615,-4746,18940,15842,-32757,23399,4324,-26122,-8400,-5930,22845,6646,-28284,-388,9914,-30949,17864,-5674,31674,19428,
