      323883428,      452747696,      331205884,      452331192,      334249444,      444682344,      324844544,      454734624,      349318324,      446643600,      324112120,      449254888,      321832696,      450671184,      334025760,      446287712,      331757300,      438124632,      339445308,      454437904,      333667092,      448129656,      344557032,      442780696,      330921564,      449862440,      343393616,      451854728,      335332480,      441367768,      328181896,      457678320
      375693120,      342854152,      377097536,      342162720,      376262320,      334249440,      382396144,      330889136,      365198760,      334747648,      377778288,      337477888,      387745080,      344448160,      378572568,      334200488,      383433784,      333189040,      374415320,      328006224,      372703584,      328959272,      378866728,      329488472,      377746712,      327456624,      374869248,      342051560,      378182360,      333787976,      379773256,      342691872
      288886588,      334273864,      278890584,      333704212,      274983632,      329630116,      282667076,      351947104,      279118188,      346482440,      288283744,      340843556,      278267368,      332476928,      278113200,      341545352,      276930480,      341276108,      280840840,      350682968,      277209972,      354087428,      272382740,      337790156,      279763660,      341528140,      263627028,      345528340,      287847792,      335348508,      275575940,      334872656
      408271544,      289039808,      407500708,      289199260,      405629548,      281684796,      410254372,      297394304,      401182040,      281256040,      407769912,      291138940,      413674504,      297112752,      407648960,      288268416,      412812900,      287376948,      404538748,      294338624,      405458784,      290369756,      406288092,      287176220,      407671952,      289223908,      407078172,      286928836,      410743688,      280916204,      407537532,      299953016
      299733876,      304410248,      295627104,      299325992,      298253720,      295978632,      300377492,      298132368,      300206068,      300488048,      299425400,      301978600,      302642488,      292472008,      306523072,      306532176,      306542192,      302695200,      308637968,      303162248,      296870356,      304375728,      302509140,      300907656,      294889156,      309766920,      301931908,      303600256,      310954128,      306664472,      298889516,      306570904
      245181556,      259567904,      239295552,      256263656,      238461888,      255077080,      244902636,      263610480,      241992676,      252463648,      254277904,      256002712,      242435120,      257394896,      245500816,      256805984,      242947168,      251193384,      239978360,      261384832,      239863596,      262301064,      242414332,      254118824,      243933188,      254704248,      225553084,      256640936,      248246880,      253426760,      238588316,      256456992
      270905424,      350620728,      276161232,      339533624,      267511192,      345446960,      277304136,      344580904,      274671888,      338994544,      282307832,      345816984,      282366208,      341664928,      279424736,      357016800,      279966848,      348118256,      274039512,      345355424,      273940536,      355147376,      275780336,      347516136,      277980760,      340084376,      264426600,      348470480,      277973328,      351446168,      274277456,      344689600
      319780044,      490466712,      312606192,      487621196,      318037496,      488277020,      315762540,      500481384,      314312172,      505081512,      308260680,      501852748,      314690016,      506063512,      319560744,      495992384,      318902064,      493186404,      316598064,      503838216,      311132348,      499589892,      316951292,      484081548,      311501396,      488744804,      320041652,      498818740,      319712592,      486781556,      314311124,      500385608
      272356164,      320055456,      278341832,      320265000,      268528336,      310717176,      278542532,      321334928,      278652660,      316215888,      283807384,      317389160,      281806160,      325909488,      280778792,      312559344,      280380064,      304931016,      276282392,      319478976,      276130476,      316472760,      273882188,      304315384,      279215652,      305702728,      263155244,      320757256,      281651936,      307023704,      273749428,      323457104
      247355788,      503198216,      242690344,      502296312,      237724504,      485372000,      246608396,      483880552,      244582396,      480430496,      254862048,      489646856,      244340544,      499436736,      246018912,      486835888,      243108792,      491498432,      242969360,      479172432,      242911108,      478926080,      242419212,      491193496,      246244172,      490745752,      228472252,      491203200,      249039856,      494832440,      240507516,      502457376
      315037544,      309964032,      321170424,      310725648,      322123040,      302063048,      319970848,      318836312,      326503016,      304530528,      321161960,      312188064,      314678072,      321622640,      327495640,      307702760,      315573616,      306954904,      321212344,      315724320,      320408136,      310247776,      321952384,      306630648,      321348080,      307177488,      302737200,      307940128,      326711056,      300149848,      315927712,      321048208
      312296844,      303242456,      314105904,      299792400,      318677352,      296502424,      312076620,      307637000,      331455444,      297103728,      317707112,      299814928,      309031808,      297991536,      319305192,      303189328,      313813512,      297496376,      324831640,      304058368,      317289228,      305962744,      334089092,      299902976,      317578180,      304836032,      326168860,      300469656,      317680152,      302399840,      316324940,      302398528
      280744984,      386822264,      281418068,      382783512,      288443628,      383017840,      282467596,      406384504,      293905152,      401777808,      282147960,      396178328,      278062656,      388812944,      285911416,      390813472,      282492660,      390485512,      287981156,      405379944,      282796904,      411944880,      294645372,      388649832,      284122280,      387055872,      286676460,      397168856,      287714232,      385315480,      278595780,      387122000
      320004596,      520256080,      327926388,      523005616,      331550732,      499074816,      322031520,      501208576,      344780660,      497020992,      320091024,      502347200,      318894648,      514275032,      331461760,      501494920,      328766412,      507661912,      335729516,      496269256,      330204140,      492817472,      341445744,      504226440,      327669364,      507605056,      339536096,      510380224,      331974880,      511952312,      324303408,      519040824
      301425052,      336242352,      305880224,      334558640,      313629400,      333382656,      304640076,      347174832,      321353412,      334692480,      308918488,      336656960,      304535280,      338732664,      312504424,      335422632,      309925832,      326600472,      315289976,      345596904,      307737308,      344541184,      327983412,      332418328,      309617220,      334399616,      317741084,      338521232,      309447368,      327337448,      308323484,      336339352
      336051324,      256811064,      327474320,      253164688,      335213784,      251815440,      332069028,      261891968,      328128636,      256952352,      325630904,      257589056,      330483464,      262425032,      333448640,      254468624,      336350408,      257921016,      329711704,      257040648,      325238804,      261514280,      331236932,      249725568,      326502228,      246668432,      332507516,      258126920,      335405312,      249873120,      328045692,      257057912
      220382720,      303064648,      212451356,      299216816,      217488268,      293328384,      220121244,      290309600,      218053168,      295275856,      230162504,      296030560,      219598576,      301839568,      224224608,      290375832,      218510276,      290158240,      219409340,      288052080,      217713592,      288266552,      225838076,      287365448,      221939032,      284618080,      207309756,      300583896,      220873848,      294253432,      218665748,      298674928
      339541616,      376136560,      327662240,      371317576,      340908024,      368721904,      333992424,      394377016,      334507504,      389603536,      346782920,      384144168,      337368896,      376111648,      341304736,      379751848,      340258224,      379618240,      338142264,      392777472,      332235176,      399174424,      348060832,      377119584,      338165768,      377006248,      333220264,      386409144,      337574448,      374638944,      335827376,      376010752
      214349864,      510828280,      212507336,      511142232,      211881648,      497613952,      217341656,      494786568,      212168632,      483937776,      226790056,      494188360,      218218960,      507427904,      219991904,      499849632,      216882776,      502403504,      212588608,      489752752,      213074016,      489869392,      220262288,      504971000,      218559824,      508188616,      201045400,      492749408,      216081920,      506294920,      215086464,      513285888
      223581032,      305696856,      218060192,      297608500,      229271040,      304962596,      224489984,      311074608,      228992088,      306825048,      236550928,      308582172,      226401688,      308915168,      230433672,      307262512,      222838488,      295650036,      230430504,      313846912,      224538432,      317761076,      238740696,      297921772,      229549272,      296630244,      221762848,      305579060,      226519040,      301282916,      225665752,      301232736
      337520060,      246137320,      330656724,      244159400,      343551652,      239002688,      330913328,      245513944,      342097732,      234266912,      337367816,      238308936,      328313552,      241743376,      334592560,      243523104,      337427916,      238680432,      338557988,      241545792,      333515652,      245027344,      357517136,      238397448,      337614108,      239720296,      349205656,      239915744,      331764168,      242786904,      338448848,      241235536
      230687892,      385680776,      227780168,      381934536,      240111960,      369808256,      235023372,      369385944,      236171988,      363123840,      246300616,      372892152,      237530288,      376238712,      240288424,      377041640,      233974648,      380813112,      238504552,      366868696,      232167268,      373222624,      249159388,      378688592,      239318828,      382161784,      229147500,      373612656,      235230672,      386554496,      235066188,      379519560
      259953056,      395656920,      258082168,      394515144,      253559224,      387366048,      263048648,      396132312,      248452128,      379604064,      257486912,      387573336,      261013600,      401509832,      256164960,      385703560,      251382072,      379844712,      259549288,      392071032,      254420176,      385901088,      251088984,      383271424,      256589296,      380594552,      248988808,      386681776,      260914032,      380590032,      256417416,      396855624
      335724804,      277724648,      327453424,      272831040,      330335744,      273328584,      333076972,      278928712,      317065780,      271722272,      331791336,      274055360,      336129448,      271305408,      328389168,      278882864,      334557016,      269570040,      326324504,      277324096,      324348796,      279792392,      330096068,      275671808,      329977036,      279580736,      325894268,      272997032,      329338320,      278261968,      331901668,      275487136
      272147840,      442874848,      280444568,      439333460,      276476640,      435429108,      277841536,      439742688,      284594248,      447768840,      277795192,      445722228,      275184976,      442483136,      284400416,      444908232,      274864656,      449223436,      280721440,      437998256,      279741192,      436752004,      275729576,      445640748,      280799216,      456291564,      261451632,      444565732,      283884456,      450552436,      275543256,      448950672
      188684196,      373496736,      186239728,      367895776,      180615960,      369204480,      188913540,      365957520,      182439076,      363491360,      195075200,      370401648,      191106792,      371029344,      188128176,      375174112,      188124552,      361913024,      186547104,      367732096,      184503348,      369907536,      185167524,      367722464,      188790500,      368258656,      173768868,      370058848,      188312800,      368903472,      186478100,      375267888
      218650712,      377799840,      218330624,      377521368,      228570696,      365357136,      222703592,      380625912,      226864520,      354049824,      233820776,      370013400,      225092648,      382452648,      227276792,      370551360,      221251144,      372828936,      226841760,      372866616,      221332488,      370747656,      238025288,      371442216,      227263600,      371551320,      219636904,      366224568,      221704720,      368902152,      224145608,      382631592
      197794396,      372128872,      191467912,      370982964,      190330488,      367089244,      196043068,      372333552,      195302972,      371969176,      206095960,      370426548,      195548424,      360811976,      199356384,      372615096,      194396448,      369175620,      195471584,      375188984,      195442884,      371969500,      199257156,      368166012,      198344148,      377574188,      185014140,      369110652,      197246624,      374433676,      195531700,      375131480
      232566456,      225765088,      226709104,      221322328,      234969864,      219477216,      230602024,      225656488,      240354920,      226979456,      239952328,      223694936,      228176312,      227046080,      236070664,      225546040,      225927192,      224624464,      241098256,      223256896,      231172488,      226812616,      246141464,      218940640,      235192864,      213415224,      232526808,      227880664,      233837712,      220259648,      231665656,      224517312
      204140032,      404217120,      197299096,      391919000,      203669552,      400686568,      201458552,      401036656,      209382224,      409681552,      213644296,      413691480,      201044392,      403868736,      206846040,      415767088,      197961344,      411503512,      208850072,      404080624,      205106880,      407927416,      212420664,      405522424,      207208360,      405291192,      200035272,      410982552,      204682736,      410061496,      203429416,      405296832
      164465324,      488632624,      162408744,      476727132,      168701424,      480459356,      166559668,      491662696,      167598604,      491538024,      169816704,      488481516,      166749832,      479014176,      169673328,      492389256,      162993280,      492350012,      169652584,      490846480,      163000492,      499836204,      176244292,      491765380,      167997196,      479220260,      164128900,      493271860,      165374800,      489687412,      165865796,      478745736
      245828340,      345458200,      248759264,      341475264,      260828408,      336524904,      248758900,      342274536,      258703364,      345682192,      251801456,      341068112,      247544568,      349828608,      253834816,      334217088,      253438520,      327642744,      256639072,      345259568,      247781108,      340053144,      271482676,      323629296,      253419812,      319562320,      258338452,      349605240,      249788688,      333686400,      251628452,      340143056
      208700808,      383057936,      203986560,      376581232,      212968136,      378555696,      212227080,      366802448,      212075672,      370709200,      222967912,      380103664,      213531096,      381242232,      216601288,      383466328,      210411624,      375342056,      212986384,      367930904,      209993528,      371116656,      220719384,      377497112,      215436784,      373834608,      201427928,      379122032,      212290752,      380844856,      210594120,      381563016
      348256700,      372762776,      341065928,      363984592,      356108984,      368361432,      343088716,      367116840,      352429628,      377112256,      350834696,      382553584,      341998584,      372428040,      347127312,      382618312,      349631024,      380041392,      350234384,      371754968,      343589844,      375121000,      370268404,      373340296,      349292052,      378061376,      358368620,      378857288,      343287024,      380068856,      350080852,      374271592
      265171924,      315731344,      267072864,      311383492,      279427296,      311452148,      266772412,      323422808,      279045524,      319753592,      267399816,      320030980,      265160856,      313842024,      273660080,      311026248,      271464296,      307420428,      277469656,      324909320,      267938572,      317949812,      291142532,      308514860,      271452252,      313667500,      279553484,      319274740,      269456352,      305657500,      270082276,      317367160
      268658232,      355185224,      258547728,      348866796,      269204168,      351129772,      263976840,      349270728,      272725528,      355707464,      275306024,      350139100,      259406216,      356401832,      268583944,      343922176,      258179784,      332944884,      272656272,      351246968,      265024792,      343639548,      277072792,      334228836,      267574960,      329081860,      261138968,      356324276,      269263648,      339632172,      263209576,      343557744
      245980860,      276376600,      239733112,      278164264,      235255384,      270721120,      243321804,      283525144,      238692588,      267271152,      251120848,      277330680,      239899016,      284593360,      243008400,      276084656,      239205720,      275595824,      240073728,      280010272,      239919332,      276702336,      239740540,      276721768,      242910724,      278751080,      225471148,      272966368,      244663224,      269855944,      238662580,      287517456
      251180816,      378902280,      245210132,      366383656,      243786524,      382085632,      250903468,      385944248,      241431776,      397970304,      256993560,      394353448,      250187360,      384314416,      249289568,      389391520,      247942756,      383760592,      246341380,      390902544,      243709720,      392920624,      246688476,      375096968,      248988752,      376350776,      230090308,      388436672,      250621672,      381276008,      245080396,      377263200
      287979780,      389071712,      275358868,      375174664,      284874836,      392555704,      282905448,      395053776,      287871668,      404767888,      295509328,      402683784,      278894704,      393823768,      285842360,      398858120,      277475644,      395326176,      286031892,      397414984,      284001740,      399483192,      292219944,      387695728,      287217260,      386035000,      276933848,      397064776,      286278416,      392014848,      281775504,      388522040
      293628432,      291028672,      293100096,      281423336,      309561800,      285740432,      296359864,      290369576,      303214192,      283132016,      298320120,      287887400,      291809344,      286961064,      301279856,      292106096,      300325984,      291102760,      302763720,      287804792,      291971752,      293474632,      316820128,      285925960,      298001192,      279175304,      298685416,      288551656,      300292816,      288543384,      295016000,      286858152
      239198708,      372272280,      232077056,      367623948,      230451680,      365263252,      237376668,      380619544,      231018852,      357924808,      245756144,      366820564,      235378024,      378961776,      237635952,      360885176,      235281376,      360032900,      233529992,      375377680,      232366924,      371884108,      234375916,      362299548,      236266524,      356142700,      219087260,      365671308,      239248088,      360053788,      232608356,      368565840
      289690116,      494921712,      284743360,      488778316,      298792408,      493667516,      286716372,      496695192,      298533428,      510940936,      290598440,      505732444,      279876376,      502947648,      291475936,      500056056,      288495136,      494132516,      296343696,      500557144,      287095364,      498478716,      307001900,      483751396,      289748132,      486655996,      293722724,      505404052,      292698440,      492020516,      287254708,      499013296
      436650488,      445600040,      426913716,      446411264,      443383524,      438233240,      427789796,      447839112,      442096680,      430211008,      433181416,      439538736,      420822024,      454821568,      431029544,      440328960,      432749108,      438801544,      437403308,      446620464,      430257640,      444116136,      456761356,      434012704,      434854600,      433574688,      447301156,      437445976,      432182400,      434927984,      433231204,      448768848
      317945700,      353987080,      323285472,      354295360,      324854352,      345760664,      321822388,      357196200,      328250068,      351847296,      322249536,      352673712,      315821792,      361877840,      329894184,      346998064,      317847240,      338405768,      323434144,      356456336,      323572580,      353782856,      325358956,      337893872,      323368828,      338611792,      306891172,      356039784,      328420360,      341021904,      318793124,      358385936
      168559972,      445341088,      164313112,      448604568,      172547888,      431636608,      169995164,      440800888,      167544548,      437159856,      168835576,      432198920,      165417464,      443769544,      172162656,      426499056,      167195800,      430315128,      170567096,      431009368,      164373332,      425983288,      172914212,      426945720,      167150324,      426247736,      159848268,      439889880,      173435512,      433756216,      164636492,      443159240
      274345672,      279723440,      260177336,      269113048,      268864016,      275350600,      263268584,      274398992,      264188168,      271096880,      263350616,      278755784,      258876960,      273084120,      264119856,      282850648,      265837464,      272513792,      264773200,      275657272,      262018032,      282626312,      270137872,      278243168,      262471104,      279660856,      268231800,      275519752,      267293680,      281026896,      265140896,      275687416
      372498296,      357806504,      378442064,      345375224,      382401016,      358416400,      371524048,      361775240,      392080184,      369833008,      371622408,      370778136,      377546320,      359154496,      382076048,      367676224,      380977968,      361957872,      386759448,      367674672,      381531296,      370121616,      402460936,      352717432,      381679792,      356394488,      400166080,      364364128,      370487632,      359685496,      384721704,      358430352
      320935496,      474350720,      319723244,      470119932,      326333116,      465199684,      324313828,      465822360,      317245968,      474839112,      305622136,      478997388,      323262680,      476987056,      328243824,      476229288,      320584372,      481120908,      329640980,      467223504,      314096312,      467367196,      326916484,      476104980,      318959464,      483374212,      328986012,      474281460,      320588264,      479735076,      324375980,      480971368
      414294568,      428166784,      407391352,      425162124,      407878392,      418677036,      409395120,      421739904,      417242280,      433585368,      422224960,      431068428,      417189536,      425765536,      420658240,      431788064,      420073656,      435213932,      411911224,      423563288,      415719576,      423834652,      424564976,      428518564,      416293496,      439897940,      416453824,      433033268,      411304512,      437448628,      419808944,      431219472
      341265300,      440959632,      336025352,      436372104,      337953024,      433773864,      334497196,      442230320,      333630180,      425760784,      327667832,      434261608,      341938064,      448110264,      342696456,      433573304,      343975552,      429939760,      339676432,      439743640,      333349364,      437369112,      342711452,      428205312,      333971540,      423678648,      348600796,      431342616,      332881624,      428076352,      341810316,      439859448
      337914384,      337096728,      352173764,      338994528,      339839940,      333160280,      342231708,      346541416,      363226136,      330798224,      343515752,      333717904,      342492792,      340610080,      354213152,      335468944,      342016204,      325323592,      351368116,      345131136,      354332480,      341021160,      347312036,      326932416,      348436904,      330026640,      343761556,      338261320,      351568712,      327011392,      348668820,      334023104
      305372756,      525701144,      304108588,      526404220,      309232924,      507492732,      308760048,      510132112,      310987860,      497918392,      312364864,      507192492,      314990528,      521295800,      313352872,      512765920,      310458788,      517527804,      309515732,      504654136,      308430820,      503027476,      324617728,      517867580,      314054340,      520374228,      317583528,      509166172,      305546320,      519266140,      314705304,      528821504
      284461228,      400315760,      282009896,      389537600,      285330456,      391066608,      284079668,      375600752,      296042028,      388766720,      296677136,      392968624,      292750464,      390918144,      294728352,      396692000,      286456960,      390248208,      293741496,      382494448,      291644324,      383273856,      301217876,      384529392,      292720548,      378423504,      289448716,      399971296,      285367240,      398966032,      291993740,      387643136
      258240776,      260246776,      262330184,      257323136,      252057976,      255978424,      262232080,      263566440,      262531480,      254538896,      268379712,      256793328,      270370960,      256358848,      267066576,      259525696,      265724792,      253674600,      263261624,      261592800,      262285656,      262002552,      263293728,      256756144,      264378200,      260101376,      254287136,      257958408,      262688896,      258516368,      264742160,      258021936
      301172236,      358962872,      303023840,      349457440,      292766408,      355230328,      302172516,      349575336,      295415900,      342983088,      307490992,      354823712,      309534568,      353256768,      302141680,      365034288,      301229560,      357160072,      302361888,      350210736,      298553748,      358625192,      301890196,      358765600,      305092780,      353344080,      290615716,      353194040,      293468640,      361563312,      305723676,      353651632
      450525128,      337042224,      448775380,      337273808,      461261324,      327395952,      445463108,      335659808,      453882496,      333102752,      446756408,      333621648,      446317760,      343110256,      449495072,      329221056,      453181604,      328029824,      457010452,      332656752,      447036920,      331578176,      478068660,      322152240,      454650392,      320713552,      470364324,      337574176,      439877848,      324641872,      458670076,      339631920
      307841164,      375956680,      304278280,      371126152,      304146936,      364754032,      303883852,      361362664,      307409436,      358334784,      305162792,      367005688,      310206504,      366711264,      312751032,      373941792,      314078384,      372251872,      307785352,      361427072,      305466548,      370478912,      313654716,      372992344,      305619708,      376449816,      314610812,      366470304,      307862824,      379916504,      310922468,      371501792
      425101864,      237101784,      424013048,      233146104,      424305856,      231310784,      424043192,      234034136,      414329864,      227845216,      413935416,      232994648,      435122144,      233065776,      427213856,      239511824,      431219080,      234924016,      422480368,      234014368,      418208416,      240276256,      425487952,      234911576,      420472304,      236853592,      431161800,      234568480,      417011200,      238858632,      430086528,      235531520
      307966272,      292083264,      309569584,      285822464,      314533200,      285020696,      312967928,      305073688,      315082624,      301207280,      312255456,      297626304,      318413608,      285863000,      318002744,      295390208,      316890120,      297975504,      314290456,      301567304,      312062504,      308712896,      329255584,      295824832,      316743008,      295889296,      325454216,      298627040,      311137440,      291884016,      318549344,      290064392
      286095644,      369772880,      288252336,      360420040,      281233464,      365798472,      288948396,      374741856,      294069308,      381319920,      299403888,      380639736,      297042024,      371433384,      298377736,      379157080,      293295992,      375023504,      291169512,      381586744,      292706996,      382702536,      297730772,      361690240,      293815180,      368225048,      284934572,      378914184,      290258168,      371383088,      294430220,      371888680
      334191468,      360724000,      351706472,      361372148,      341704544,      355133780,      343475548,      373666896,      361450268,      364676904,      343660256,      362404500,      344538560,      363415552,      356898576,      357296760,      345627568,      364311068,      349099048,      365901792,      353541924,      359445268,      349301388,      359877116,      348422548,      368518988,      340741764,      361435028,      352467824,      360523060,      345712732,      365914256
      442941792,      430333328,      438131352,      427036428,      432895488,      420954140,      435486160,      425276048,      431721616,      436729624,      425764104,      430951420,      445096992,      427616648,      438955792,      432285208,      440757704,      435621596,      439166112,      425514976,      434757336,      423995516,      434104824,      430892940,      433007160,      441218892,      447545616,      434064036,      433960160,      438321020,      443225864,      433202792
     1477791896,      360825448,     1371241304,      350639168,     1460228064,      359771496,     1434331768,      367706216,     1386764264,      374740288,     1451116568,      374303600,     1348748048,      365085824,     1412638800,      369770192,     1396021208,      365443304,     1388991728,      372555792,     1383445280,      374792728,     1392180144,      354679456,     1381536704,      359828016,     1296531560,      369255704,     1482555136,      361959296,     1348262304,      362341152
     2421187456,      373715304,     2236991896,      377982392,     2409689848,      362338552,     2348736624,      368022704,     2266394784,      363979552,     2353012144,      364174200,     2195751480,      374291992,     2312124616,      363595696,     2281127392,      363648752,     2275191888,      361308472,     2256557560,      357933360,     2278208632,      363221192,     2248935936,      364983464,     2129327008,      367850368,     2434273968,      363566728,     2197650504,      378112760
      653289144,      332775032,      612752528,      327544332,      650030392,      326407772,      637345320,      338040080,      614133576,      329543416,      633194072,      331523196,      610048040,      326927432,      633004568,      328993984,      629967832,      322137500,      626022800,      337878008,      613273848,      335042772,      624759416,      326226396,      614069872,      331501060,      597920600,      333323068,      655900032,      326328124,      608298440,      331121552
